state,FriendlyId,district2010,district2020,party,votes
OKLAHOMA,40109000239,5,5,Rep,343
OKLAHOMA,40109000008,5,5,Rep,345
OKLAHOMA,40109000007,5,5,Rep,816
OKLAHOMA,40109000099,5,5,Rep,636
OKLAHOMA,40109000242,5,5,Rep,24
OKLAHOMA,40109000225,5,3,Rep,53
OKLAHOMA,40119000201,3,3,Rep,754
OKLAHOMA,40083000201,3,5,Rep,126
OKLAHOMA,40083000106,3,5,Rep,1243
OKLAHOMA,40083000307,3,5,Rep,659
OKLAHOMA,40017000224,3,3,Rep,1081
OKLAHOMA,40017000504,3,5,Rep,1813
OKLAHOMA,40017000408,3,3,Rep,272
OKLAHOMA,40017000506,3,,Rep,2700
OKLAHOMA,40017000116,3,3,Rep,640
OKLAHOMA,40017000406,3,3,Rep,159
OKLAHOMA,40017000308,3,3,Rep,489
OKLAHOMA,40017000309,4,3,Rep,117
OKLAHOMA,40017000409,3,3,Rep,53
OKLAHOMA,40017000102,3,3,Rep,148
OKLAHOMA,40017000124,3,3,Rep,912
OKLAHOMA,40055000202,3,3,Rep,382
OKLAHOMA,40017000403,3,3,Rep,316
OKLAHOMA,40121000053,2,2,Rep,74
OKLAHOMA,40119000408,3,3,Rep,187
OKLAHOMA,40109000124,5,5,Rep,353
OKLAHOMA,40057000301,3,3,Rep,87
OKLAHOMA,40065000007,3,3,Rep,407
OKLAHOMA,40065000016,3,3,Rep,425
OKLAHOMA,40065000024,3,3,Rep,179
OKLAHOMA,40065000018,3,3,Rep,161
OKLAHOMA,40109000117,5,5,Rep,167
OKLAHOMA,40109000120,5,5,Rep,222
OKLAHOMA,40109000170,5,3,Rep,349
OKLAHOMA,40109000183,5,5,Rep,519
OKLAHOMA,40075000002,3,3,Rep,135
OKLAHOMA,40065000003,3,3,Rep,342
OKLAHOMA,40065000006,3,3,Rep,820
OKLAHOMA,40061000023,2,2,Rep,483
OKLAHOMA,40061000015,2,2,Rep,318
OKLAHOMA,40075000015,3,3,Rep,126
OKLAHOMA,40055000102,3,3,Rep,464
OKLAHOMA,40075000004,3,3,Rep,346
OKLAHOMA,40017000107,3,3,Rep,287
OKLAHOMA,40017000106,3,3,Rep,719
OKLAHOMA,40105000304,2,2,Rep,131
OKLAHOMA,40105000203,2,2,Rep,426
OKLAHOMA,40119000008,3,3,Rep,308
OKLAHOMA,40119000006,3,3,Rep,728
OKLAHOMA,40075000014,3,3,Rep,405
OKLAHOMA,40075000001,3,3,Rep,563
OKLAHOMA,40057000302,3,3,Rep,120
OKLAHOMA,40065000019,3,3,Rep,133
OKLAHOMA,40061000027,2,2,Rep,586
OKLAHOMA,40061000032,2,2,Rep,380
OKLAHOMA,40075000022,3,3,Rep,149
OKLAHOMA,40041000005,2,2,Rep,847
OKLAHOMA,40041000004,2,2,Rep,456
OKLAHOMA,40041000002,2,2,Rep,378
OKLAHOMA,40041000022,2,2,Rep,1039
OKLAHOMA,40075000010,3,3,Rep,384
OKLAHOMA,40135000204,2,2,Rep,206
OKLAHOMA,40135000101,2,2,Rep,831
OKLAHOMA,40061000019,2,2,Rep,448
OKLAHOMA,40061000007,2,2,Rep,249
OKLAHOMA,40061000011,2,2,Rep,165
OKLAHOMA,40089000038,2,2,Rep,510
OKLAHOMA,40089000034,2,2,Rep,341
OKLAHOMA,40089000036,2,2,Rep,469
OKLAHOMA,40073000204,3,3,Rep,284
OKLAHOMA,40073000106,3,3,Rep,100
OKLAHOMA,40073000103,3,3,Rep,327
OKLAHOMA,40109000020,5,5,Rep,1466
OKLAHOMA,40109000212,5,3,Rep,241
OKLAHOMA,40109000065,5,5,Rep,1061
OKLAHOMA,40109000072,5,5,Rep,860
OKLAHOMA,40109000144,5,5,Rep,636
OKLAHOMA,40003000330,3,3,Rep,187
OKLAHOMA,40003000310,3,3,Rep,284
OKLAHOMA,40019000015,4,4,Rep,787
OKLAHOMA,40019000017,4,4,Rep,621
OKLAHOMA,40019000031,4,4,Rep,1302
OKLAHOMA,40123000016,4,4,Rep,995
OKLAHOMA,40123000055,4,4,Rep,225
OKLAHOMA,40123000054,4,4,Rep,153
OKLAHOMA,40127000009,2,2,Rep,234
OKLAHOMA,40127000002,2,2,Rep,683
OKLAHOMA,40109000076,5,5,Rep,998
OKLAHOMA,40109000132,5,5,Rep,701
OKLAHOMA,40109000176,5,5,Rep,622
OKLAHOMA,40109000121,5,5,Rep,288
OKLAHOMA,40109000001,5,5,Rep,394
OKLAHOMA,40109000059,5,5,Rep,1305
OKLAHOMA,40109000167,5,3,Rep,298
OKLAHOMA,40109000092,4,4,Rep,876
OKLAHOMA,40135000306,2,2,Rep,640
OKLAHOMA,40135000207,2,2,Rep,390
OKLAHOMA,40135000201,2,2,Rep,250
OKLAHOMA,40135000203,2,2,Rep,207
OKLAHOMA,40135000206,2,2,Rep,291
OKLAHOMA,40109000111,5,5,Rep,1067
OKLAHOMA,40109000201,5,5,Rep,284
OKLAHOMA,40109000197,5,5,Rep,308
OKLAHOMA,40109000019,5,5,Rep,906
OKLAHOMA,40109000018,5,5,Rep,437
OKLAHOMA,40109000181,5,5,Rep,269
OKLAHOMA,40081000008,3,5,Rep,859
OKLAHOMA,40089000018,2,2,Rep,626
OKLAHOMA,40089000023,2,2,Rep,276
OKLAHOMA,40089000009,2,2,Rep,404
OKLAHOMA,40109000191,5,3,Rep,218
OKLAHOMA,40109000206,5,3,Rep,140
OKLAHOMA,40109000203,5,,Rep,270
OKLAHOMA,40109000202,5,3,Rep,214
OKLAHOMA,40109000207,5,3,Rep,361
OKLAHOMA,40109000218,5,3,Rep,580
OKLAHOMA,40109000161,5,5,Rep,381
OKLAHOMA,40109000014,5,5,Rep,437
OKLAHOMA,40109000155,5,5,Rep,316
OKLAHOMA,40127000001,2,2,Rep,267
OKLAHOMA,40127000011,2,2,Rep,548
OKLAHOMA,40127000015,2,2,Rep,611
OKLAHOMA,40123000062,4,4,Rep,514
OKLAHOMA,40123000031,4,4,Rep,710
OKLAHOMA,40057000201,3,3,Rep,179
OKLAHOMA,40057000101,3,3,Rep,45
OKLAHOMA,40065000010,3,3,Rep,283
OKLAHOMA,40065000002,3,3,Rep,414
OKLAHOMA,40065000021,3,3,Rep,78
OKLAHOMA,40065000014,3,3,Rep,663
OKLAHOMA,40041000001,2,2,Rep,900
OKLAHOMA,40041000015,2,2,Rep,660
OKLAHOMA,40041000016,2,2,Rep,395
OKLAHOMA,40081000013,3,5,Rep,266
OKLAHOMA,40081000005,3,5,Rep,621
OKLAHOMA,40081000011,3,5,Rep,662
OKLAHOMA,40081000016,3,5,Rep,708
OKLAHOMA,40017000208,3,5,Rep,961
OKLAHOMA,40017000209,3,5,Rep,28
OKLAHOMA,40017000502,3,3,Rep,196
OKLAHOMA,40017000404,3,3,Rep,207
OKLAHOMA,40017000503,3,,Rep,386
OKLAHOMA,40017000400,3,3,Rep,789
OKLAHOMA,40047000107,3,3,Rep,76
OKLAHOMA,40047000104,3,3,Rep,482
OKLAHOMA,40047000210,3,3,Rep,366
OKLAHOMA,40003000110,3,3,Rep,170
OKLAHOMA,40047000206,3,3,Rep,568
OKLAHOMA,40047000311,3,3,Rep,899
OKLAHOMA,40047000309,3,3,Rep,485
OKLAHOMA,40051000040,4,4,Rep,1636
OKLAHOMA,40109000160,5,5,Rep,1004
OKLAHOMA,40109000159,5,5,Rep,906
OKLAHOMA,40109000128,5,5,Rep,716
OKLAHOMA,40109000130,5,5,Rep,971
OKLAHOMA,40089000020,2,2,Rep,414
OKLAHOMA,40089000006,2,2,Rep,393
OKLAHOMA,40145000201,1,1,Rep,1161
OKLAHOMA,40001010001,2,2,Rep,278
OKLAHOMA,40149000019,3,3,Rep,393
OKLAHOMA,40149000016,3,3,Rep,468
OKLAHOMA,40149000012,3,3,Rep,248
OKLAHOMA,40129000201,3,3,Rep,374
OKLAHOMA,40149000017,3,3,Rep,209
OKLAHOMA,40149000004,3,3,Rep,728
OKLAHOMA,40051000029,4,4,Rep,1091
OKLAHOMA,40021000011,2,2,Rep,294
OKLAHOMA,40147000031,1,2,Rep,1165
OKLAHOMA,40147000027,1,2,Rep,365
OKLAHOMA,40147000076,1,2,Rep,423
OKLAHOMA,40147000078,1,2,Rep,605
OKLAHOMA,40147000015,1,2,Rep,932
OKLAHOMA,40087000026,4,4,Rep,207
OKLAHOMA,40087000020,4,4,Rep,583
OKLAHOMA,40035000410,2,2,Rep,386
OKLAHOMA,40101000021,2,2,Rep,294
OKLAHOMA,40035000621,2,2,Rep,522
OKLAHOMA,40035000910,2,2,Rep,323
OKLAHOMA,40035000611,2,2,Rep,355
OKLAHOMA,40035000710,2,2,Rep,354
OKLAHOMA,40101000017,2,2,Rep,90
OKLAHOMA,40101000058,2,2,Rep,401
OKLAHOMA,40101000023,2,2,Rep,200
OKLAHOMA,40101000052,2,2,Rep,232
OKLAHOMA,40101000055,2,2,Rep,1554
OKLAHOMA,40101000013,2,2,Rep,581
OKLAHOMA,40021000003,2,2,Rep,810
OKLAHOMA,40101000009,2,2,Rep,1112
OKLAHOMA,40101000064,2,2,Rep,703
OKLAHOMA,40101000053,2,2,Rep,418
OKLAHOMA,40029000004,2,2,Rep,373
OKLAHOMA,40029000009,2,2,Rep,80
OKLAHOMA,40023000321,2,2,Rep,339
OKLAHOMA,40023000316,2,2,Rep,424
OKLAHOMA,40023000214,2,2,Rep,168
OKLAHOMA,40023000101,2,2,Rep,597
OKLAHOMA,40087000004,4,4,Rep,292
OKLAHOMA,40087000002,4,4,Rep,208
OKLAHOMA,40077000001,2,2,Rep,360
OKLAHOMA,40077000004,2,2,Rep,207
OKLAHOMA,40087000003,4,4,Rep,207
OKLAHOMA,40087000024,4,4,Rep,556
OKLAHOMA,40101000037,2,2,Rep,537
OKLAHOMA,40073000201,3,3,Rep,969
OKLAHOMA,40073000303,3,3,Rep,128
OKLAHOMA,40135000205,2,2,Rep,743
OKLAHOMA,40135000302,2,2,Rep,285
OKLAHOMA,40135000310,2,2,Rep,335
OKLAHOMA,40137000012,4,4,Rep,588
OKLAHOMA,40137000052,4,4,Rep,173
OKLAHOMA,40097000121,2,2,Rep,675
OKLAHOMA,40097000031,2,2,Rep,714
OKLAHOMA,40001010004,2,2,Rep,195
OKLAHOMA,40051000006,4,4,Rep,507
OKLAHOMA,40041000014,2,2,Rep,579
OKLAHOMA,40137000041,4,4,Rep,739
OKLAHOMA,40137000061,4,4,Rep,665
OKLAHOMA,40147000077,1,2,Rep,735
OKLAHOMA,40041000008,2,2,Rep,371
OKLAHOMA,40021000021,2,2,Rep,336
OKLAHOMA,40021000022,2,2,Rep,225
OKLAHOMA,40075000005,3,3,Rep,35
OKLAHOMA,40137000050,4,4,Rep,1057
OKLAHOMA,40137000015,4,4,Rep,207
OKLAHOMA,40137000004,4,4,Rep,678
OKLAHOMA,40137000062,4,4,Rep,546
OKLAHOMA,40137000057,4,4,Rep,600
OKLAHOMA,40137000008,4,4,Rep,482
OKLAHOMA,40137000013,4,4,Rep,189
OKLAHOMA,40135000303,2,2,Rep,609
OKLAHOMA,40135000102,2,2,Rep,476
OKLAHOMA,40135000210,2,2,Rep,383
OKLAHOMA,40135000105,2,2,Rep,702
OKLAHOMA,40135000209,2,2,Rep,394
OKLAHOMA,40135000307,2,2,Rep,363
OKLAHOMA,40127000004,2,2,Rep,407
OKLAHOMA,40127000008,2,2,Rep,158
OKLAHOMA,40129000202,3,3,Rep,95
OKLAHOMA,40149000007,3,3,Rep,339
OKLAHOMA,40105000301,2,2,Rep,554
OKLAHOMA,40105000101,2,2,Rep,454
OKLAHOMA,40021000009,2,2,Rep,573
OKLAHOMA,40021000013,2,2,Rep,408
OKLAHOMA,40017000202,3,,Rep,494
OKLAHOMA,40017000201,3,,Rep,984
OKLAHOMA,40103000105,3,3,Rep,103
OKLAHOMA,40103000101,3,3,Rep,588
OKLAHOMA,40103000102,3,3,Rep,149
OKLAHOMA,40009000320,3,3,Rep,453
OKLAHOMA,40105000102,2,2,Rep,532
OKLAHOMA,40105000103,2,2,Rep,234
OKLAHOMA,40105000201,2,2,Rep,309
OKLAHOMA,40021000008,2,2,Rep,251
OKLAHOMA,40147000071,1,2,Rep,812
OKLAHOMA,40147000073,1,2,Rep,488
OKLAHOMA,40147000711,1,2,Rep,150
OKLAHOMA,40147000054,1,2,Rep,1174
OKLAHOMA,40147000033,1,2,Rep,413
OKLAHOMA,40147000051,1,2,Rep,964
OKLAHOMA,40021000004,2,2,Rep,774
OKLAHOMA,40147000062,1,2,Rep,1061
OKLAHOMA,40119000102,3,3,Rep,729
OKLAHOMA,40119000301,3,3,Rep,1678
OKLAHOMA,40119000013,3,3,Rep,778
OKLAHOMA,40017000303,3,3,Rep,1403
OKLAHOMA,40017000217,3,5,Rep,1467
OKLAHOMA,40065000023,3,3,Rep,335
OKLAHOMA,40109000205,5,5,Rep,326
OKLAHOMA,40109000032,5,4,Rep,584
OKLAHOMA,40109000190,5,3,Rep,148
OKLAHOMA,40109000037,5,5,Rep,753
OKLAHOMA,40133000034,5,5,Rep,627
OKLAHOMA,40133000014,5,5,Rep,741
OKLAHOMA,40093000022,3,3,Rep,723
OKLAHOMA,40093000002,3,3,Rep,748
OKLAHOMA,40093000010,3,3,Rep,218
OKLAHOMA,40133000023,5,5,Rep,655
OKLAHOMA,40041000011,2,2,Rep,756
OKLAHOMA,40143000075,1,1,Rep,252
OKLAHOMA,40143000146,1,1,Rep,710
OKLAHOMA,40025000005,3,3,Rep,153
OKLAHOMA,40025000006,3,3,Rep,268
OKLAHOMA,40025000007,3,3,Rep,54
OKLAHOMA,40093000020,3,3,Rep,856
OKLAHOMA,40093000004,3,3,Rep,160
OKLAHOMA,40143000011,1,1,Rep,219
OKLAHOMA,40143000072,1,1,Rep,370
OKLAHOMA,40143000046,1,1,Rep,455
OKLAHOMA,40143000030,1,1,Rep,347
OKLAHOMA,40143000002,1,1,Rep,113
OKLAHOMA,40041000007,2,2,Rep,1473
OKLAHOMA,40041000003,2,2,Rep,810
OKLAHOMA,40123000013,4,4,Rep,612
OKLAHOMA,40123000065,4,4,Rep,457
OKLAHOMA,40123000066,4,4,Rep,503
OKLAHOMA,40147000022,1,2,Rep,1731
OKLAHOMA,40147000028,1,2,Rep,1794
OKLAHOMA,40021000002,2,2,Rep,1019
OKLAHOMA,40137000051,4,4,Rep,376
OKLAHOMA,40137000033,4,4,Rep,1172
OKLAHOMA,40137000014,4,4,Rep,1133
OKLAHOMA,40137000019,4,4,Rep,1133
OKLAHOMA,40137000054,4,4,Rep,253
OKLAHOMA,40137000063,4,4,Rep,378
OKLAHOMA,40137000056,4,4,Rep,354
OKLAHOMA,40031000051,4,4,Rep,758
OKLAHOMA,40031000038,4,4,Rep,1811
OKLAHOMA,40031000046,4,4,Rep,267
OKLAHOMA,40011000010,3,3,Rep,258
OKLAHOMA,40011000012,3,3,Rep,781
OKLAHOMA,40123000067,4,4,Rep,381
OKLAHOMA,40123000058,4,4,Rep,696
OKLAHOMA,40123000025,4,4,Rep,1004
OKLAHOMA,40057000102,3,3,Rep,264
OKLAHOMA,40039000026,3,3,Rep,546
OKLAHOMA,40039000013,3,3,Rep,260
OKLAHOMA,40143000109,1,1,Rep,226
OKLAHOMA,40143000051,1,1,Rep,280
OKLAHOMA,40143000006,1,1,Rep,58
OKLAHOMA,40143000145,1,1,Rep,1058
OKLAHOMA,40143000409,1,1,Rep,1101
OKLAHOMA,40143000009,1,1,Rep,32
OKLAHOMA,40115000028,2,2,Rep,1006
OKLAHOMA,40127000012,2,2,Rep,105
OKLAHOMA,40127000007,2,2,Rep,213
OKLAHOMA,40123000056,4,4,Rep,229
OKLAHOMA,40123000060,4,4,Rep,679
OKLAHOMA,40003000140,3,3,Rep,334
OKLAHOMA,40047000101,3,3,Rep,253
OKLAHOMA,40047000211,3,3,Rep,590
OKLAHOMA,40047000212,3,3,Rep,347
OKLAHOMA,40003000220,3,3,Rep,429
OKLAHOMA,40051000011,4,4,Rep,367
OKLAHOMA,40051000031,4,4,Rep,467
OKLAHOMA,40051000002,4,4,Rep,708
OKLAHOMA,40051000039,4,4,Rep,1099
OKLAHOMA,40143000704,1,1,Rep,1979
OKLAHOMA,40143000750,1,1,Rep,1041
OKLAHOMA,40143000129,1,1,Rep,489
OKLAHOMA,40143000052,1,1,Rep,567
OKLAHOMA,40143000120,1,1,Rep,439
OKLAHOMA,40143000134,1,1,Rep,620
OKLAHOMA,40097000021,2,2,Rep,384
OKLAHOMA,40001010007,2,2,Rep,434
OKLAHOMA,40143000708,1,1,Rep,983
OKLAHOMA,40143000014,1,1,Rep,109
OKLAHOMA,40143000702,1,1,Rep,720
OKLAHOMA,40143000049,1,1,Rep,145
OKLAHOMA,40143000015,1,1,Rep,109
OKLAHOMA,40143000464,1,1,Rep,1418
OKLAHOMA,40143000159,1,1,Rep,739
OKLAHOMA,40123000052,4,4,Rep,376
OKLAHOMA,40143000034,1,1,Rep,154
OKLAHOMA,40143000054,1,1,Rep,541
OKLAHOMA,40143000759,1,1,Rep,1014
OKLAHOMA,40143000115,1,1,Rep,387
OKLAHOMA,40143000062,1,1,Rep,645
OKLAHOMA,40015001011,3,3,Rep,277
OKLAHOMA,40031000017,4,4,Rep,589
OKLAHOMA,40031000020,4,4,Rep,414
OKLAHOMA,40031000050,4,4,Rep,1112
OKLAHOMA,40031000021,4,4,Rep,294
OKLAHOMA,40031000041,4,4,Rep,462
OKLAHOMA,40039000007,3,3,Rep,373
OKLAHOMA,40039000018,3,3,Rep,917
OKLAHOMA,40141000006,4,4,Rep,129
OKLAHOMA,40009000235,3,3,Rep,1634
OKLAHOMA,40103000307,3,3,Rep,534
OKLAHOMA,40017000100,3,3,Rep,669
OKLAHOMA,40017000226,3,,Rep,359
OKLAHOMA,40017000114,3,3,Rep,571
OKLAHOMA,40143000004,1,1,Rep,79
OKLAHOMA,40143000144,1,1,Rep,947
OKLAHOMA,40143000003,1,1,Rep,249
OKLAHOMA,40127000014,2,2,Rep,111
OKLAHOMA,40141000007,4,4,Rep,304
OKLAHOMA,40141000012,4,4,Rep,123
OKLAHOMA,40143000856,1,1,Rep,1463
OKLAHOMA,40143000090,1,1,Rep,190
OKLAHOMA,40143000136,1,1,Rep,625
OKLAHOMA,40143000031,1,1,Rep,116
OKLAHOMA,40143000027,1,1,Rep,241
OKLAHOMA,40143000036,1,1,Rep,466
OKLAHOMA,40143000452,1,1,Rep,1283
OKLAHOMA,40143000098,1,1,Rep,305
OKLAHOMA,40129000302,3,3,Rep,173
OKLAHOMA,40089000027,2,2,Rep,133
OKLAHOMA,40077000012,2,2,Rep,176
OKLAHOMA,40077000010,2,2,Rep,250
OKLAHOMA,40077000011,2,2,Rep,530
OKLAHOMA,40077000002,2,2,Rep,362
OKLAHOMA,40087000016,4,4,Rep,915
OKLAHOMA,40039000001,3,3,Rep,398
OKLAHOMA,40031000027,4,4,Rep,226
OKLAHOMA,40089000033,2,2,Rep,311
OKLAHOMA,40093000009,3,3,Rep,61
OKLAHOMA,40017000304,4,3,Rep,991
OKLAHOMA,40127000017,2,2,Rep,209
OKLAHOMA,40029000003,2,2,Rep,167
OKLAHOMA,40029000007,2,2,Rep,246
OKLAHOMA,40085000206,4,4,Rep,162
OKLAHOMA,40085000101,4,4,Rep,291
OKLAHOMA,40023000104,2,2,Rep,556
OKLAHOMA,40085000103,4,4,Rep,650
OKLAHOMA,40023000215,2,2,Rep,151
OKLAHOMA,40023000319,2,2,Rep,312
OKLAHOMA,40015000102,3,3,Rep,656
OKLAHOMA,40009000112,3,3,Rep,324
OKLAHOMA,40009000333,3,3,Rep,701
OKLAHOMA,40009000242,3,3,Rep,291
OKLAHOMA,40087000005,4,4,Rep,646
OKLAHOMA,40087000014,4,4,Rep,583
OKLAHOMA,40087000018,4,4,Rep,606
OKLAHOMA,40087000021,4,4,Rep,434
OKLAHOMA,40087000028,4,4,Rep,413
OKLAHOMA,40087000019,4,4,Rep,759
OKLAHOMA,40087000011,4,4,Rep,415
OKLAHOMA,40087000012,4,4,Rep,1017
OKLAHOMA,40087000013,4,4,Rep,2010
OKLAHOMA,40143000454,1,1,Rep,1013
OKLAHOMA,40143000113,1,1,Rep,414
OKLAHOMA,40143000451,1,1,Rep,738
OKLAHOMA,40143000403,1,1,Rep,1659
OKLAHOMA,40143000858,1,1,Rep,516
OKLAHOMA,40143000095,1,1,Rep,454
OKLAHOMA,40143000503,1,1,Rep,923
OKLAHOMA,40143000065,1,1,Rep,528
OKLAHOMA,40143000460,1,1,Rep,817
OKLAHOMA,40143000408,1,1,Rep,1172
OKLAHOMA,40143000351,1,1,Rep,2088
OKLAHOMA,40143000050,1,1,Rep,174
OKLAHOMA,40143000077,1,1,Rep,435
OKLAHOMA,40143000043,1,1,Rep,411
OKLAHOMA,40143000042,1,1,Rep,375
OKLAHOMA,40081000017,3,5,Rep,207
OKLAHOMA,40013000005,2,2,Rep,616
OKLAHOMA,40013000015,2,2,Rep,519
OKLAHOMA,40143000096,1,1,Rep,304
OKLAHOMA,40143000900,1,1,Rep,1435
OKLAHOMA,40039000023,3,3,Rep,718
OKLAHOMA,40039000005,3,3,Rep,619
OKLAHOMA,40031000014,4,4,Rep,196
OKLAHOMA,40031000040,4,4,Rep,821
OKLAHOMA,40015000041,3,3,Rep,428
OKLAHOMA,40047000106,3,3,Rep,393
OKLAHOMA,40047000302,3,3,Rep,1382
OKLAHOMA,40047000305,3,3,Rep,1028
OKLAHOMA,40073000301,3,3,Rep,954
OKLAHOMA,40015000012,3,3,Rep,109
OKLAHOMA,40015000811,3,3,Rep,268
OKLAHOMA,40021000005,2,2,Rep,128
OKLAHOMA,40141000010,4,4,Rep,347
OKLAHOMA,40089000031,2,2,Rep,632
OKLAHOMA,40089000028,2,2,Rep,112
OKLAHOMA,40089000035,2,2,Rep,635
OKLAHOMA,40101000028,2,2,Rep,226
OKLAHOMA,40101000046,2,2,Rep,750
OKLAHOMA,40101000005,2,2,Rep,722
OKLAHOMA,40035000820,2,2,Rep,558
OKLAHOMA,40101000057,2,2,Rep,33
OKLAHOMA,40019000002,4,4,Rep,589
OKLAHOMA,40019000026,4,4,Rep,191
OKLAHOMA,40019000071,4,4,Rep,736
OKLAHOMA,40019000019,4,4,Rep,1601
OKLAHOMA,40019000014,4,4,Rep,340
OKLAHOMA,40025000002,3,3,Rep,159
OKLAHOMA,40025000003,3,3,Rep,153
OKLAHOMA,40025000004,3,3,Rep,183
OKLAHOMA,40105000202,2,2,Rep,299
OKLAHOMA,40105000303,2,2,Rep,205
OKLAHOMA,40051000009,4,4,Rep,574
OKLAHOMA,40051000008,4,4,Rep,424
OKLAHOMA,40051000027,4,4,Rep,348
OKLAHOMA,40063000021,2,2,Rep,192
OKLAHOMA,40063000012,2,2,Rep,313
OKLAHOMA,40063000022,2,2,Rep,218
OKLAHOMA,40063000030,2,2,Rep,167
OKLAHOMA,40047000202,3,3,Rep,944
OKLAHOMA,40149000009,3,3,Rep,234
OKLAHOMA,40019000011,4,4,Rep,292
OKLAHOMA,40043000001,3,3,Rep,272
OKLAHOMA,40043000005,3,3,Rep,593
OKLAHOMA,40011000017,3,3,Rep,371
OKLAHOMA,40043000010,3,3,Rep,48
OKLAHOMA,40089000026,2,2,Rep,208
OKLAHOMA,40089000017,2,2,Rep,295
OKLAHOMA,40089000015,2,2,Rep,169
OKLAHOMA,40089000004,2,2,Rep,442
OKLAHOMA,40129000203,3,3,Rep,93
OKLAHOMA,40149000018,3,3,Rep,245
OKLAHOMA,40101000060,2,2,Rep,184
OKLAHOMA,40085000204,4,4,Rep,224
OKLAHOMA,40149000003,3,3,Rep,133
OKLAHOMA,40015000051,3,3,Rep,543
OKLAHOMA,40035000810,2,2,Rep,489
OKLAHOMA,40039000003,3,3,Rep,600
OKLAHOMA,40039000012,3,3,Rep,493
OKLAHOMA,40011000011,3,3,Rep,150
OKLAHOMA,40055000101,3,3,Rep,341
OKLAHOMA,40029000006,2,2,Rep,123
OKLAHOMA,40085000311,4,4,Rep,333
OKLAHOMA,40029000011,2,2,Rep,272
OKLAHOMA,40143000147,1,1,Rep,134
OKLAHOMA,40143000753,1,1,Rep,727
OKLAHOMA,40143000081,1,1,Rep,501
OKLAHOMA,40143000153,1,1,Rep,878
OKLAHOMA,40143000410,1,1,Rep,705
OKLAHOMA,40143000023,1,1,Rep,237
OKLAHOMA,40143000402,1,1,Rep,1069
OKLAHOMA,40143000160,1,1,Rep,643
OKLAHOMA,40029000002,2,2,Rep,347
OKLAHOMA,40013000017,2,2,Rep,394
OKLAHOMA,40143000069,1,1,Rep,731
OKLAHOMA,40143000022,1,1,Rep,315
OKLAHOMA,40143000852,1,1,Rep,445
OKLAHOMA,40143000880,1,1,Rep,1180
OKLAHOMA,40143000354,1,1,Rep,187
OKLAHOMA,40143000458,1,1,Rep,1392
OKLAHOMA,40143000037,1,1,Rep,77
OKLAHOMA,40143000008,1,1,Rep,113
OKLAHOMA,40063000020,2,2,Rep,611
OKLAHOMA,40063000011,2,2,Rep,463
OKLAHOMA,40029000010,2,2,Rep,134
OKLAHOMA,40029000005,2,2,Rep,349
OKLAHOMA,40023000105,2,2,Rep,73
OKLAHOMA,40023000209,2,2,Rep,124
OKLAHOMA,40085000312,4,4,Rep,296
OKLAHOMA,40001010017,2,2,Rep,561
OKLAHOMA,40001010011,2,2,Rep,185
OKLAHOMA,40097000016,2,2,Rep,347
OKLAHOMA,40097000022,2,2,Rep,532
OKLAHOMA,40001010002,2,2,Rep,245
OKLAHOMA,40143000709,1,1,Rep,1031
OKLAHOMA,40143000710,1,1,Rep,431
OKLAHOMA,40143000016,1,1,Rep,90
OKLAHOMA,40143000101,1,1,Rep,518
OKLAHOMA,40103000301,3,3,Rep,378
OKLAHOMA,40009000231,3,3,Rep,374
OKLAHOMA,40103000202,3,3,Rep,251
OKLAHOMA,40009000111,3,3,Rep,693
OKLAHOMA,40023000210,2,2,Rep,502
OKLAHOMA,40085000205,4,4,Rep,487
OKLAHOMA,40023000320,2,2,Rep,153
OKLAHOMA,40023000207,2,2,Rep,93
OKLAHOMA,40015001013,3,3,Rep,264
OKLAHOMA,40015000715,3,3,Rep,89
OKLAHOMA,40049000020,4,4,Rep,713
OKLAHOMA,40049000002,4,4,Rep,536
OKLAHOMA,40049000005,4,4,Rep,846
OKLAHOMA,40145000309,1,1,Rep,1031
OKLAHOMA,40015001009,3,3,Rep,239
OKLAHOMA,40015000511,3,3,Rep,651
OKLAHOMA,40035000320,2,2,Rep,155
OKLAHOMA,40101000007,2,2,Rep,1020
OKLAHOMA,40101000011,2,2,Rep,388
OKLAHOMA,40049000016,4,4,Rep,570
OKLAHOMA,40049000013,4,4,Rep,300
OKLAHOMA,40049000008,4,4,Rep,422
OKLAHOMA,40115000023,2,2,Rep,760
OKLAHOMA,40145000204,1,2,Rep,704
OKLAHOMA,40097000012,2,2,Rep,524
OKLAHOMA,40035000622,2,2,Rep,350
OKLAHOMA,40001010014,2,2,Rep,386
OKLAHOMA,40097000037,2,2,Rep,616
OKLAHOMA,40151000005,3,3,Rep,985
OKLAHOMA,40099000015,4,4,Rep,757
OKLAHOMA,40115000034,2,2,Rep,538
OKLAHOMA,40051000001,4,4,Rep,512
OKLAHOMA,40097000039,2,2,Rep,616
OKLAHOMA,40001010008,2,2,Rep,308
OKLAHOMA,40051000037,4,4,Rep,1932
OKLAHOMA,40121000051,2,2,Rep,189
OKLAHOMA,40009000141,3,3,Rep,662
OKLAHOMA,40129000102,3,3,Rep,144
OKLAHOMA,40149000014,3,3,Rep,540
OKLAHOMA,40115000014,2,2,Rep,704
OKLAHOMA,40115000008,2,2,Rep,197
OKLAHOMA,40001010019,2,2,Rep,677
OKLAHOMA,40153000101,3,3,Rep,582
OKLAHOMA,40153000102,3,3,Rep,350
