exporter,importer,sector,industry,year,trade
CAN,USA,3,128,2010,84.330694
MEX,USA,3,128,2010,554.850855
MEX,CAN,3,128,2011,18.951023
USA,CAN,3,128,2011,896.130257
CAN,MEX,3,128,2011,3.433534
USA,MEX,3,128,2011,434.108164
CAN,USA,3,128,2011,69.64202
MEX,USA,3,128,2011,593.814341
MEX,CAN,3,128,2012,20.6787
USA,CAN,3,128,2012,801.986218
CAN,MEX,3,128,2012,1.5046979999999999
USA,MEX,3,128,2012,349.751412
CAN,USA,3,128,2012,54.834937
MEX,USA,3,128,2012,635.406504
MEX,CAN,3,128,2013,22.537164
USA,CAN,3,128,2013,879.29214
CAN,MEX,3,128,2013,1.660469
USA,MEX,3,128,2013,509.993333
CAN,USA,3,128,2013,71.934618
MEX,USA,3,128,2013,685.592364
MEX,CAN,3,128,2014,28.680353000000004
USA,CAN,3,128,2014,864.8696380000001
CAN,MEX,3,128,2014,2.362044
USA,MEX,3,128,2014,559.3418360000001
CAN,USA,3,128,2014,76.680208
MEX,USA,3,128,2014,742.180977
MEX,CAN,3,128,2015,31.552119
USA,CAN,3,128,2015,752.372966
CAN,MEX,3,128,2015,2.511536
USA,MEX,3,128,2015,613.0964190000001
CAN,USA,3,128,2015,48.019648
MEX,USA,3,128,2015,686.099921
MEX,CAN,3,128,2016,37.560373999999996
USA,CAN,3,128,2016,689.3387740000001
CAN,MEX,3,128,2016,1.295796
USA,MEX,3,128,2016,602.381515
CAN,USA,3,128,2016,49.058306
MEX,USA,3,128,2016,775.167015
MEX,CAN,3,128,2017,43.961856
USA,CAN,3,128,2017,792.9707089999999
CAN,MEX,3,128,2017,4.692268
USA,MEX,3,128,2017,616.169041
CAN,USA,3,128,2017,70.76093399999999
MEX,USA,3,128,2017,995.6032349999999
MEX,CAN,3,128,2018,52.167466
USA,CAN,3,128,2018,901.7479289999999
CAN,MEX,3,128,2018,4.684332
USA,MEX,3,128,2018,700.730724
CAN,USA,3,128,2018,76.863098
MEX,USA,3,128,2018,1105.741235
MEX,CAN,3,128,2019,40.504538000000004
USA,CAN,3,128,2019,801.5679259999999
CAN,MEX,3,128,2019,4.393716
USA,MEX,3,128,2019,657.252749
CAN,USA,3,128,2019,82.20164100000001
MEX,USA,3,128,2019,1159.968126
CAN,CAN,3,128,2013,0.45529200000000003
MEX,MEX,3,128,2010,179.089792
MEX,MEX,3,128,2011,15.794276000000002
MEX,MEX,3,128,2012,22.088692
USA,USA,3,128,2010,7785.777152
USA,USA,3,128,2011,8102.213631999999
USA,USA,3,128,2012,7842.043904000001
USA,USA,3,128,2013,6985.6768
USA,USA,3,128,2014,7911.5279359999995
USA,USA,3,128,2015,7845.924352
USA,USA,3,128,2016,7259.633664
USA,USA,3,128,2017,5623.995392
USA,USA,3,128,2018,5778.334720000001
USA,USA,3,128,2019,5340.141056
MEX,CAN,3,129,2010,102.814306
USA,CAN,3,129,2010,517.8596299999999
CAN,MEX,3,129,2010,5.250007
USA,MEX,3,129,2010,248.783917
CAN,USA,3,129,2010,378.789239
MEX,USA,3,129,2010,1073.49564
MEX,CAN,3,129,2011,123.592198
USA,CAN,3,129,2011,599.449512
CAN,MEX,3,129,2011,8.965268
USA,MEX,3,129,2011,282.159441
CAN,USA,3,129,2011,398.586693
MEX,USA,3,129,2011,1278.894742
MEX,CAN,3,129,2012,156.005213
USA,CAN,3,129,2012,611.815191
CAN,MEX,3,129,2012,10.682658
USA,MEX,3,129,2012,309.853707
CAN,USA,3,129,2012,422.20786100000004
MEX,USA,3,129,2012,1556.35398
MEX,CAN,3,129,2013,160.28291399999998
USA,CAN,3,129,2013,606.015677
CAN,MEX,3,129,2013,9.219955
USA,MEX,3,129,2013,326.013072
CAN,USA,3,129,2013,418.109296
MEX,USA,3,129,2013,1651.18316
MEX,CAN,3,129,2014,180.102091
USA,CAN,3,129,2014,588.709294
CAN,MEX,3,129,2014,12.243352999999999
USA,MEX,3,129,2014,390.656308
CAN,USA,3,129,2014,453.951668
MEX,USA,3,129,2014,1976.762286
MEX,CAN,3,129,2015,201.890999
USA,CAN,3,129,2015,551.249584
CAN,MEX,3,129,2015,12.874692
USA,MEX,3,129,2015,326.086785
CAN,USA,3,129,2015,550.120254
MEX,USA,3,129,2015,2073.775995
MEX,CAN,3,129,2016,204.413208
USA,CAN,3,129,2016,474.567469
CAN,MEX,3,129,2016,13.495692000000002
USA,MEX,3,129,2016,322.353315
CAN,USA,3,129,2016,636.026461
MEX,USA,3,129,2016,2284.300832
MEX,CAN,3,129,2017,213.369875
USA,CAN,3,129,2017,452.500588
CAN,MEX,3,129,2017,7.322378
USA,MEX,3,129,2017,297.760634
CAN,USA,3,129,2017,677.766149
MEX,USA,3,129,2017,2270.304964
MEX,CAN,3,129,2018,189.450161
USA,CAN,3,129,2018,446.85563600000006
CAN,MEX,3,129,2018,6.389822000000001
USA,MEX,3,129,2018,289.11861899999997
CAN,USA,3,129,2018,692.452779
MEX,USA,3,129,2018,2341.968922
MEX,CAN,3,129,2019,180.110778
USA,CAN,3,129,2019,413.750871
CAN,MEX,3,129,2019,5.026965000000001
USA,MEX,3,129,2019,224.09649900000002
CAN,USA,3,129,2019,772.94367
MEX,USA,3,129,2019,2069.083815
CAN,CAN,3,129,2010,408.081568
CAN,CAN,3,129,2011,495.54086399999994
CAN,CAN,3,129,2012,414.696288
CAN,CAN,3,129,2013,402.80928
CAN,CAN,3,129,2014,375.81327999999996
CAN,CAN,3,129,2015,226.11606400000002
CAN,CAN,3,129,2016,250.532032
CAN,CAN,3,129,2017,348.47904
CAN,CAN,3,129,2018,375.76784
CAN,CAN,3,129,2019,261.05609599999997
USA,USA,3,129,2010,8998.945792
USA,USA,3,129,2011,9491.538944
USA,USA,3,129,2012,9578.545151999999
USA,USA,3,129,2013,9640.076288
USA,USA,3,129,2014,9814.822912
USA,USA,3,129,2015,9905.282048000001
USA,USA,3,129,2016,10870.018048
USA,USA,3,129,2017,10462.08512
USA,USA,3,129,2018,12323.85024
USA,USA,3,129,2019,12062.774272
MEX,CAN,3,130,2010,777.148767
USA,CAN,3,130,2010,2034.995152
CAN,MEX,3,130,2010,92.382891
USA,MEX,3,130,2010,2255.38918
CAN,USA,3,130,2010,1240.4499349999999
MEX,USA,3,130,2010,7243.812823
MEX,CAN,3,130,2011,967.4028099999999
USA,CAN,3,130,2011,2276.402724
CAN,MEX,3,130,2011,92.394212
USA,MEX,3,130,2011,2673.546444
CAN,USA,3,130,2011,1503.935346
MEX,USA,3,130,2011,8662.338134
MEX,CAN,3,130,2012,1108.231648
USA,CAN,3,130,2012,2061.67135
CAN,MEX,3,130,2012,78.334707
USA,MEX,3,130,2012,2566.882403
CAN,USA,3,130,2012,1073.193046
MEX,USA,3,130,2012,9694.147391
MEX,CAN,3,130,2013,1124.839809
USA,CAN,3,130,2013,1927.7207879999999
CAN,MEX,3,130,2013,83.495051
USA,MEX,3,130,2013,2661.912088
CAN,USA,3,130,2013,1136.2820880000002
MEX,USA,3,130,2013,10290.529237
MEX,CAN,3,130,2014,1187.383207
USA,CAN,3,130,2014,2092.850083
CAN,MEX,3,130,2014,84.933439
USA,MEX,3,130,2014,2734.003323
CAN,USA,3,130,2014,1133.3520859999999
MEX,USA,3,130,2014,11605.122601000001
MEX,CAN,3,130,2015,1293.47943
USA,CAN,3,130,2015,2066.329584
CAN,MEX,3,130,2015,94.724345
USA,MEX,3,130,2015,2876.7015920000003
CAN,USA,3,130,2015,1129.781317
MEX,USA,3,130,2015,12908.297914
MEX,CAN,3,130,2016,1374.515393
USA,CAN,3,130,2016,2129.466296
CAN,MEX,3,130,2016,109.31364199999999
USA,MEX,3,130,2016,2973.0256210000002
CAN,USA,3,130,2016,1156.498327
MEX,USA,3,130,2016,12993.632263
MEX,CAN,3,130,2017,1382.518571
USA,CAN,3,130,2017,2225.958394
CAN,MEX,3,130,2017,134.516961
USA,MEX,3,130,2017,3147.152602
CAN,USA,3,130,2017,1071.65006
MEX,USA,3,130,2017,13444.599222
MEX,CAN,3,130,2018,1413.548334
USA,CAN,3,130,2018,2180.410085
CAN,MEX,3,130,2018,164.827576
USA,MEX,3,130,2018,3315.342569
CAN,USA,3,130,2018,1142.041164
MEX,USA,3,130,2018,15439.608496
MEX,CAN,3,130,2019,1387.5477
USA,CAN,3,130,2019,2138.3851050000003
CAN,MEX,3,130,2019,180.471152
USA,MEX,3,130,2019,3176.376327
CAN,USA,3,130,2019,1121.991511
MEX,USA,3,130,2019,15697.87023
USA,USA,3,130,2013,2856.21632
USA,USA,3,130,2014,1508.177792
USA,USA,3,130,2015,2186.593792
USA,USA,3,130,2016,1773.7529600000003
USA,USA,3,130,2017,1218.3745279999998
USA,USA,3,130,2018,2963.298048
USA,USA,3,130,2019,4019.034368
MEX,CAN,3,131,2010,71.074802
USA,CAN,3,131,2010,1460.0776740000001
CAN,MEX,3,131,2010,51.245235
USA,MEX,3,131,2010,1669.598506
CAN,USA,3,131,2010,726.126638
MEX,USA,3,131,2010,1469.5691060000001
MEX,CAN,3,131,2011,73.849558
USA,CAN,3,131,2011,1295.989319
CAN,MEX,3,131,2011,42.116457000000004
USA,MEX,3,131,2011,1797.8863079999999
CAN,USA,3,131,2011,854.0726589999999
MEX,USA,3,131,2011,1451.017928
MEX,CAN,3,131,2012,37.413183000000004
USA,CAN,3,131,2012,1494.583951
CAN,MEX,3,131,2012,57.462646
USA,MEX,3,131,2012,2483.285605
CAN,USA,3,131,2012,1406.34557
MEX,USA,3,131,2012,1597.582529
MEX,CAN,3,131,2013,37.681981
USA,CAN,3,131,2013,1474.72167
CAN,MEX,3,131,2013,94.069485
USA,MEX,3,131,2013,2131.844165
CAN,USA,3,131,2013,1285.828666
MEX,USA,3,131,2013,1484.496715
MEX,CAN,3,131,2014,44.324231
USA,CAN,3,131,2014,1409.5870029999999
CAN,MEX,3,131,2014,177.723644
USA,MEX,3,131,2014,1985.58575
CAN,USA,3,131,2014,1382.6106730000001
MEX,USA,3,131,2014,2451.407857
MEX,CAN,3,131,2015,44.457136
USA,CAN,3,131,2015,1003.4176980000001
CAN,MEX,3,131,2015,99.1958
USA,MEX,3,131,2015,2018.4875359999999
CAN,USA,3,131,2015,1088.823431
MEX,USA,3,131,2015,2479.968508
MEX,CAN,3,131,2016,55.151830000000004
USA,CAN,3,131,2016,942.4899109999999
CAN,MEX,3,131,2016,106.83125700000001
USA,MEX,3,131,2016,1993.358695
CAN,USA,3,131,2016,1009.556752
MEX,USA,3,131,2016,1908.8857649999998
MEX,CAN,3,131,2017,50.809889
USA,CAN,3,131,2017,955.053425
CAN,MEX,3,131,2017,90.957991
USA,MEX,3,131,2017,2034.1089780000002
CAN,USA,3,131,2017,1025.057151
MEX,USA,3,131,2017,2606.1759620000003
MEX,CAN,3,131,2018,50.930642
USA,CAN,3,131,2018,1122.310324
CAN,MEX,3,131,2018,155.52088799999999
USA,MEX,3,131,2018,1961.755577
CAN,USA,3,131,2018,1049.699584
MEX,USA,3,131,2018,2715.954244
MEX,CAN,3,131,2019,50.430012
USA,CAN,3,131,2019,848.0612619999999
CAN,MEX,3,131,2019,168.181296
USA,MEX,3,131,2019,1921.3776489999998
CAN,USA,3,131,2019,1436.303742
MEX,USA,3,131,2019,2421.702094
CAN,CAN,3,131,2010,632.142528
CAN,CAN,3,131,2011,785.276096
CAN,CAN,3,131,2014,109.587432
CAN,CAN,3,131,2015,601.9177599999999
CAN,CAN,3,131,2016,1174.024704
CAN,CAN,3,131,2017,1362.781952
CAN,CAN,3,131,2018,1113.555584
CAN,CAN,3,131,2019,658.4711679999999
USA,USA,3,131,2010,60251.901952
USA,USA,3,131,2011,68802.002944
USA,USA,3,131,2012,43191.693312
USA,USA,3,131,2013,31635.359744
USA,USA,3,131,2014,34444.652544
USA,USA,3,131,2015,38898.253824
USA,USA,3,131,2016,39396.802560000004
USA,USA,3,131,2017,45918.33088
USA,USA,3,131,2018,46365.437952
USA,USA,3,131,2019,44545.20832
MEX,CAN,3,132,2010,1335.424953
USA,CAN,3,132,2010,381.698813
CAN,MEX,3,132,2010,350.300229
USA,MEX,3,132,2010,1657.954893
CAN,USA,3,132,2010,1258.331369
MEX,USA,3,132,2010,7454.888017
MEX,CAN,3,132,2011,1427.522258
USA,CAN,3,132,2011,375.80512000000004
CAN,MEX,3,132,2011,155.176198
USA,MEX,3,132,2011,1371.616994
CAN,USA,3,132,2011,881.5691949999999
MEX,USA,3,132,2011,4825.525528
MEX,CAN,3,132,2012,1322.431297
USA,CAN,3,132,2012,1242.893208
CAN,MEX,3,132,2012,216.913909
USA,MEX,3,132,2012,2421.3471440000003
CAN,USA,3,132,2012,1519.630079
MEX,USA,3,132,2012,10279.241355
MEX,CAN,3,132,2013,1517.6944349999999
USA,CAN,3,132,2013,1118.263021
CAN,MEX,3,132,2013,288.061446
USA,MEX,3,132,2013,2452.169075
CAN,USA,3,132,2013,1462.059924
MEX,USA,3,132,2013,11002.990176000001
MEX,CAN,3,132,2014,1120.958824
USA,CAN,3,132,2014,1344.4458300000001
CAN,MEX,3,132,2014,230.15531299999998
USA,MEX,3,132,2014,2499.385141
CAN,USA,3,132,2014,1450.974468
MEX,USA,3,132,2014,9478.295522
MEX,CAN,3,132,2015,918.210764
USA,CAN,3,132,2015,1164.854868
CAN,MEX,3,132,2015,149.392405
USA,MEX,3,132,2015,2549.037891
CAN,USA,3,132,2015,1363.443048
MEX,USA,3,132,2015,11987.263889
MEX,CAN,3,132,2016,849.812692
USA,CAN,3,132,2016,1223.438935
CAN,MEX,3,132,2016,196.486255
USA,MEX,3,132,2016,2143.698027
CAN,USA,3,132,2016,1306.2108039999998
MEX,USA,3,132,2016,12965.833269
MEX,CAN,3,132,2017,672.041408
USA,CAN,3,132,2017,1303.701985
CAN,MEX,3,132,2017,168.16304
USA,MEX,3,132,2017,1764.904326
CAN,USA,3,132,2017,1187.06123
MEX,USA,3,132,2017,11176.463316
MEX,CAN,3,132,2018,700.088217
USA,CAN,3,132,2018,1254.603339
CAN,MEX,3,132,2018,169.161385
USA,MEX,3,132,2018,1640.224696
CAN,USA,3,132,2018,1423.07834
MEX,USA,3,132,2018,10664.402939
MEX,CAN,3,132,2019,749.855941
USA,CAN,3,132,2019,1162.018523
CAN,MEX,3,132,2019,117.07283799999999
USA,MEX,3,132,2019,1375.529433
CAN,USA,3,132,2019,1301.586386
MEX,USA,3,132,2019,8057.681554000001
CAN,CAN,3,132,2010,3176.1518079999996
CAN,CAN,3,132,2011,3075.0760960000002
CAN,CAN,3,132,2012,1130.139776
CAN,CAN,3,132,2013,60.170035999999996
CAN,CAN,3,132,2017,23.663286
CAN,CAN,3,132,2018,101.88592
CAN,CAN,3,132,2019,123.245248
USA,USA,3,132,2010,37033.32864
USA,USA,3,132,2011,38205.300736000005
USA,USA,3,132,2012,24674.371584
USA,USA,3,132,2013,25211.234303999998
USA,USA,3,132,2014,18455.537664
USA,USA,3,132,2015,17104.674816
USA,USA,3,132,2016,16883.267584
USA,USA,3,132,2017,14629.348352
USA,USA,3,132,2018,15115.899904
USA,USA,3,132,2019,15685.096447999998
MEX,CAN,3,133,2010,2097.494695
USA,CAN,3,133,2010,871.708503
CAN,MEX,3,133,2010,16.719401
USA,MEX,3,133,2010,1948.6263149999997
CAN,USA,3,133,2010,549.581682
MEX,USA,3,133,2010,17341.693442
MEX,CAN,3,133,2011,1991.291963
USA,CAN,3,133,2011,939.2171960000001
CAN,MEX,3,133,2011,15.969014000000001
USA,MEX,3,133,2011,2141.532663
CAN,USA,3,133,2011,651.384737
MEX,USA,3,133,2011,16846.239552000003
MEX,CAN,3,133,2012,1867.2279780000001
USA,CAN,3,133,2012,1062.3399259999999
CAN,MEX,3,133,2012,20.01972
USA,MEX,3,133,2012,2494.894816
CAN,USA,3,133,2012,662.148506
MEX,USA,3,133,2012,17905.958377000003
MEX,CAN,3,133,2013,1560.2309460000001
USA,CAN,3,133,2013,1104.2650429999999
CAN,MEX,3,133,2013,16.426962
USA,MEX,3,133,2013,2656.878585
CAN,USA,3,133,2013,597.039857
MEX,USA,3,133,2013,16439.796027
MEX,CAN,3,133,2014,1496.7741529999998
USA,CAN,3,133,2014,897.512725
CAN,MEX,3,133,2014,15.334581
USA,MEX,3,133,2014,2966.908163
CAN,USA,3,133,2014,609.8422559999999
MEX,USA,3,133,2014,15398.275943
MEX,CAN,3,133,2015,1250.930225
USA,CAN,3,133,2015,837.452024
CAN,MEX,3,133,2015,19.400384
USA,MEX,3,133,2015,3504.9654729999997
CAN,USA,3,133,2015,611.960217
MEX,USA,3,133,2015,15802.785605000001
MEX,CAN,3,133,2016,1149.4370880000001
USA,CAN,3,133,2016,783.3875099999999
CAN,MEX,3,133,2016,15.931304
USA,MEX,3,133,2016,2038.7018239999998
CAN,USA,3,133,2016,586.4573519999999
MEX,USA,3,133,2016,13902.009331000001
MEX,CAN,3,133,2017,1259.900944
USA,CAN,3,133,2017,910.2597380000001
CAN,MEX,3,133,2017,16.925594
USA,MEX,3,133,2017,1740.612807
CAN,USA,3,133,2017,708.550493
MEX,USA,3,133,2017,13335.491763
MEX,CAN,3,133,2018,1214.080412
USA,CAN,3,133,2018,843.003702
CAN,MEX,3,133,2018,14.716676999999999
USA,MEX,3,133,2018,1756.9368969999998
CAN,USA,3,133,2018,597.482052
MEX,USA,3,133,2018,12050.048524
MEX,CAN,3,133,2019,1121.641564
USA,CAN,3,133,2019,902.6651099999999
CAN,MEX,3,133,2019,15.138085
USA,MEX,3,133,2019,1724.2390690000002
CAN,USA,3,133,2019,601.395751
MEX,USA,3,133,2019,13255.948897
MEX,CAN,3,134,2010,219.843681
USA,CAN,3,134,2010,2361.4335109999997
CAN,MEX,3,134,2010,16.783753
USA,MEX,3,134,2010,1741.87075
CAN,USA,3,134,2010,689.7091019999999
MEX,USA,3,134,2010,5217.17893
MEX,CAN,3,134,2011,266.015397
USA,CAN,3,134,2011,2587.87741
CAN,MEX,3,134,2011,13.160884
USA,MEX,3,134,2011,1869.165966
CAN,USA,3,134,2011,756.3435
MEX,USA,3,134,2011,5628.252329999999
MEX,CAN,3,134,2012,312.45613
USA,CAN,3,134,2012,2728.167798
CAN,MEX,3,134,2012,20.177641
USA,MEX,3,134,2012,1926.335832
CAN,USA,3,134,2012,713.182774
MEX,USA,3,134,2012,5904.8313960000005
MEX,CAN,3,134,2013,336.509825
USA,CAN,3,134,2013,2609.3265300000003
CAN,MEX,3,134,2013,11.62982
USA,MEX,3,134,2013,2028.822395
CAN,USA,3,134,2013,727.3176139999999
MEX,USA,3,134,2013,6023.654152
MEX,CAN,3,134,2014,326.818361
USA,CAN,3,134,2014,2551.407731
CAN,MEX,3,134,2014,12.142071000000001
USA,MEX,3,134,2014,2185.2746629999997
CAN,USA,3,134,2014,738.108657
MEX,USA,3,134,2014,6463.799033
MEX,CAN,3,134,2015,355.88982400000003
USA,CAN,3,134,2015,2390.764391
CAN,MEX,3,134,2015,12.864051
USA,MEX,3,134,2015,2362.6202350000003
CAN,USA,3,134,2015,799.5122759999999
MEX,USA,3,134,2015,6844.108443000001
MEX,CAN,3,134,2016,396.014537
USA,CAN,3,134,2016,2254.199513
CAN,MEX,3,134,2016,10.680962
USA,MEX,3,134,2016,2544.385048
CAN,USA,3,134,2016,941.9184759999999
MEX,USA,3,134,2016,7497.387637999999
MEX,CAN,3,134,2017,478.952788
USA,CAN,3,134,2017,2297.0353010000003
CAN,MEX,3,134,2017,12.199933
USA,MEX,3,134,2017,2469.147458
CAN,USA,3,134,2017,993.482507
MEX,USA,3,134,2017,7762.049643
MEX,CAN,3,134,2018,523.363136
USA,CAN,3,134,2018,2418.788654
CAN,MEX,3,134,2018,11.61037
USA,MEX,3,134,2018,2626.498355
CAN,USA,3,134,2018,988.464414
MEX,USA,3,134,2018,8533.847446
MEX,CAN,3,134,2019,568.333061
USA,CAN,3,134,2019,2431.700198
CAN,MEX,3,134,2019,13.060653
USA,MEX,3,134,2019,2824.026355
CAN,USA,3,134,2019,1111.375028
MEX,USA,3,134,2019,9486.912686
CAN,CAN,3,134,2010,1633.490688
CAN,CAN,3,134,2011,1798.49792
CAN,CAN,3,134,2012,1613.8525439999999
CAN,CAN,3,134,2013,1474.4834560000002
CAN,CAN,3,134,2014,1131.5546880000002
CAN,CAN,3,134,2015,884.5048320000001
CAN,CAN,3,134,2016,946.591808
CAN,CAN,3,134,2017,983.716992
CAN,CAN,3,134,2018,1086.226816
CAN,CAN,3,134,2019,785.054592
USA,USA,3,134,2010,74909.81887999999
USA,USA,3,134,2011,74011.68076799999
USA,USA,3,134,2012,84695.179264
USA,USA,3,134,2013,89311.838208
USA,USA,3,134,2014,81215.725568
USA,USA,3,134,2015,84730.07718400001
USA,USA,3,134,2016,83376.357376
USA,USA,3,134,2017,81620.86912
USA,USA,3,134,2018,85654.724608
USA,USA,3,134,2019,85987.79494400001
MEX,CAN,3,135,2010,485.523484
USA,CAN,3,135,2010,3355.041495
CAN,MEX,3,135,2010,101.011147
USA,MEX,3,135,2010,2279.011085
CAN,USA,3,135,2010,1651.5751699999998
MEX,USA,3,135,2010,3810.149339
MEX,CAN,3,135,2011,485.76321900000005
USA,CAN,3,135,2011,3896.528542
CAN,MEX,3,135,2011,122.14298799999999
USA,MEX,3,135,2011,2525.882478
CAN,USA,3,135,2011,1796.1275010000002
MEX,USA,3,135,2011,4488.838798
MEX,CAN,3,135,2012,641.871874
USA,CAN,3,135,2012,4226.445584
CAN,MEX,3,135,2012,119.428371
USA,MEX,3,135,2012,2817.439923
CAN,USA,3,135,2012,1937.018459
MEX,USA,3,135,2012,4990.4471109999995
MEX,CAN,3,135,2013,597.390386
USA,CAN,3,135,2013,4027.920589
CAN,MEX,3,135,2013,113.72643400000001
USA,MEX,3,135,2013,3044.060198
CAN,USA,3,135,2013,1886.101834
MEX,USA,3,135,2013,5379.052347999999
MEX,CAN,3,135,2014,704.824112
USA,CAN,3,135,2014,3549.572854
CAN,MEX,3,135,2014,118.99416000000001
USA,MEX,3,135,2014,3118.563612
CAN,USA,3,135,2014,1907.570798
MEX,USA,3,135,2014,5897.074221
MEX,CAN,3,135,2015,604.461857
USA,CAN,3,135,2015,3305.714935
CAN,MEX,3,135,2015,129.90909
USA,MEX,3,135,2015,3234.2665239999997
CAN,USA,3,135,2015,2115.033394
MEX,USA,3,135,2015,6214.684668
MEX,CAN,3,135,2016,538.990281
USA,CAN,3,135,2016,3200.955305
CAN,MEX,3,135,2016,128.074878
USA,MEX,3,135,2016,3129.536963
CAN,USA,3,135,2016,2166.890454
MEX,USA,3,135,2016,6242.928989999999
MEX,CAN,3,135,2017,475.636712
USA,CAN,3,135,2017,3197.496432
CAN,MEX,3,135,2017,133.511868
USA,MEX,3,135,2017,3207.771878
CAN,USA,3,135,2017,2423.2450280000003
MEX,USA,3,135,2017,6534.367581
MEX,CAN,3,135,2018,512.327941
USA,CAN,3,135,2018,3154.173032
CAN,MEX,3,135,2018,156.64584299999999
USA,MEX,3,135,2018,3350.569693
CAN,USA,3,135,2018,2579.161891
MEX,USA,3,135,2018,6580.089333
MEX,CAN,3,135,2019,520.173121
USA,CAN,3,135,2019,3152.659897
CAN,MEX,3,135,2019,143.91402
USA,MEX,3,135,2019,3395.5309770000003
CAN,USA,3,135,2019,2525.467808
MEX,USA,3,135,2019,6696.294586999999
USA,USA,3,135,2010,71356.08832000001
USA,USA,3,135,2011,73845.538816
USA,USA,3,135,2012,63353.696255999996
USA,USA,3,135,2013,61109.751808
USA,USA,3,135,2014,62144.331776
USA,USA,3,135,2015,60201.967615999994
USA,USA,3,135,2016,64085.577728
USA,USA,3,135,2017,69417.13203200001
USA,USA,3,135,2018,67305.086976
USA,USA,3,135,2019,67348.697088
MEX,CAN,3,136,2010,16.020155
USA,CAN,3,136,2010,395.47589300000004
CAN,MEX,3,136,2010,17.785492
USA,MEX,3,136,2010,225.453048
CAN,USA,3,136,2010,539.888026
MEX,USA,3,136,2010,321.666135
MEX,CAN,3,136,2011,27.586375
USA,CAN,3,136,2011,379.47407799999996
CAN,MEX,3,136,2011,11.195742
USA,MEX,3,136,2011,235.59701
CAN,USA,3,136,2011,623.971755
MEX,USA,3,136,2011,329.438741
MEX,CAN,3,136,2012,21.126238
USA,CAN,3,136,2012,398.235811
CAN,MEX,3,136,2012,5.428999
USA,MEX,3,136,2012,233.102104
CAN,USA,3,136,2012,680.873331
MEX,USA,3,136,2012,407.83853
MEX,CAN,3,136,2013,26.798819
USA,CAN,3,136,2013,386.125026
CAN,MEX,3,136,2013,4.358505999999999
USA,MEX,3,136,2013,203.399183
CAN,USA,3,136,2013,507.624438
MEX,USA,3,136,2013,527.5391900000001
MEX,CAN,3,136,2014,30.144203000000005
USA,CAN,3,136,2014,445.951551
CAN,MEX,3,136,2014,9.02471
USA,MEX,3,136,2014,231.364659
CAN,USA,3,136,2014,401.297169
MEX,USA,3,136,2014,529.0040240000001
MEX,CAN,3,136,2015,29.732212
USA,CAN,3,136,2015,508.84324699999996
CAN,MEX,3,136,2015,7.906722
USA,MEX,3,136,2015,183.242941
CAN,USA,3,136,2015,410.093977
MEX,USA,3,136,2015,586.831697
MEX,CAN,3,136,2016,29.235015
USA,CAN,3,136,2016,462.66126399999996
CAN,MEX,3,136,2016,3.866378
USA,MEX,3,136,2016,213.08827999999997
CAN,USA,3,136,2016,374.975099
MEX,USA,3,136,2016,785.932629
MEX,CAN,3,136,2017,24.395352
USA,CAN,3,136,2017,448.944311
CAN,MEX,3,136,2017,4.176216999999999
USA,MEX,3,136,2017,223.155363
CAN,USA,3,136,2017,415.60544300000004
MEX,USA,3,136,2017,1024.87692
MEX,CAN,3,136,2018,25.223933
USA,CAN,3,136,2018,464.328852
CAN,MEX,3,136,2018,0.79455
USA,MEX,3,136,2018,276.556149
CAN,USA,3,136,2018,507.315772
MEX,USA,3,136,2018,1146.072702
MEX,CAN,3,136,2019,27.752009
USA,CAN,3,136,2019,474.22846100000004
CAN,MEX,3,136,2019,0.5947060000000001
USA,MEX,3,136,2019,224.51164
CAN,USA,3,136,2019,451.730292
MEX,USA,3,136,2019,1046.551817
USA,USA,3,136,2010,417.42368
USA,USA,3,136,2011,550.34112
USA,USA,3,136,2012,369.203552
MEX,CAN,3,137,2010,8.156016000000001
USA,CAN,3,137,2010,28.235133
CAN,MEX,3,137,2010,0.332857
USA,MEX,3,137,2010,15.521685
CAN,USA,3,137,2010,4.431518
MEX,USA,3,137,2010,97.509838
MEX,CAN,3,137,2011,8.407154
USA,CAN,3,137,2011,28.367726
CAN,MEX,3,137,2011,1.41939
USA,MEX,3,137,2011,14.116075
CAN,USA,3,137,2011,4.796323
MEX,USA,3,137,2011,71.933125
MEX,CAN,3,137,2012,5.419846
USA,CAN,3,137,2012,33.223856
CAN,MEX,3,137,2012,0.538205
USA,MEX,3,137,2012,14.379057000000001
CAN,USA,3,137,2012,5.618565
MEX,USA,3,137,2012,67.258176
MEX,CAN,3,137,2013,5.065702
USA,CAN,3,137,2013,27.031185999999998
CAN,MEX,3,137,2013,0.5184350000000001
USA,MEX,3,137,2013,13.064282
CAN,USA,3,137,2013,3.9567620000000003
MEX,USA,3,137,2013,65.675146
MEX,CAN,3,137,2014,3.6221660000000004
USA,CAN,3,137,2014,26.142185
CAN,MEX,3,137,2014,0.2373
USA,MEX,3,137,2014,13.922038
CAN,USA,3,137,2014,12.788255
MEX,USA,3,137,2014,63.26172
MEX,CAN,3,137,2015,3.9060879999999996
USA,CAN,3,137,2015,22.715335999999997
CAN,MEX,3,137,2015,0.661395
USA,MEX,3,137,2015,11.276264
CAN,USA,3,137,2015,4.755068
MEX,USA,3,137,2015,63.874354000000004
MEX,CAN,3,137,2016,3.814843
USA,CAN,3,137,2016,21.876329000000002
CAN,MEX,3,137,2016,0.081432
